sample_id,breed_id,species_id,source_split,split
pomeranian_14,24,1,trainval,train
pomeranian_140,24,1,trainval,train
pomeranian_141,24,1,trainval,train
pomeranian_142,24,1,trainval,train
pomeranian_143,24,1,trainval,train
pomeranian_145,24,1,trainval,train
pomeranian_146,24,1,trainval,train
pomeranian_147,24,1,trainval,train
pomeranian_148,24,1,trainval,train
pomeranian_149,24,1,trainval,train
pomeranian_15,24,1,trainval,train
pomeranian_150,24,1,trainval,train
pomeranian_151,24,1,trainval,train
pomeranian_152,24,1,trainval,train
pomeranian_153,24,1,trainval,train
pomeranian_154,24,1,trainval,train
pomeranian_155,24,1,trainval,train
pomeranian_156,24,1,trainval,train
pomeranian_157,24,1,trainval,train
pomeranian_159,24,1,trainval,train
pomeranian_16,24,1,trainval,train
pomeranian_161,24,1,trainval,train
pomeranian_162,24,1,trainval,train
pomeranian_163,24,1,trainval,train
pomeranian_164,24,1,trainval,train
pomeranian_165,24,1,trainval,train
pomeranian_166,24,1,trainval,train
pomeranian_167,24,1,trainval,train
pomeranian_170,24,1,trainval,train
pomeranian_172,24,1,trainval,train
pomeranian_173,24,1,trainval,train
pomeranian_174,24,1,trainval,train
pomeranian_175,24,1,trainval,train
pomeranian_176,24,1,trainval,train
pomeranian_177,24,1,trainval,train
pomeranian_178,24,1,trainval,train
pomeranian_179,24,1,trainval,train
pomeranian_18,24,1,trainval,train
pomeranian_180,24,1,trainval,train
pomeranian_181,24,1,trainval,train
pomeranian_182,24,1,trainval,train
pomeranian_183,24,1,trainval,train
pomeranian_184,24,1,trainval,train
pomeranian_186,24,1,trainval,train
pomeranian_187,24,1,trainval,train
pomeranian_190,24,1,trainval,train
pug_10,25,1,trainval,train
pug_100,25,1,trainval,train
pug_101,25,1,trainval,train
pug_102,25,1,trainval,train
pug_103,25,1,trainval,train
pug_104,25,1,trainval,train
pug_106,25,1,trainval,train
pug_107,25,1,trainval,train
pug_108,25,1,trainval,train
pug_109,25,1,trainval,train
pug_11,25,1,trainval,train
pug_110,25,1,trainval,train
pug_111,25,1,trainval,train
pug_114,25,1,trainval,train
pug_115,25,1,trainval,train
pug_116,25,1,trainval,train
pug_117,25,1,trainval,train
pug_118,25,1,trainval,train
pug_120,25,1,trainval,train
pug_121,25,1,trainval,train
pug_122,25,1,trainval,train
pug_123,25,1,trainval,train
pug_124,25,1,trainval,train
pug_126,25,1,trainval,train
pug_128,25,1,trainval,train
pug_129,25,1,trainval,train
pug_130,25,1,trainval,train
pug_131,25,1,trainval,train
pug_132,25,1,trainval,train
pug_133,25,1,trainval,train
pug_134,25,1,trainval,train
pug_135,25,1,trainval,train
pug_136,25,1,trainval,train
pug_137,25,1,trainval,train
pug_138,25,1,trainval,train
pug_139,25,1,trainval,train
pug_14,25,1,trainval,train
pug_140,25,1,trainval,train
pug_141,25,1,trainval,train
pug_143,25,1,trainval,train
pug_145,25,1,trainval,train
pug_146,25,1,trainval,train
pug_147,25,1,trainval,train
pug_148,25,1,trainval,train
pug_15,25,1,trainval,train
pug_153,25,1,trainval,train
pug_154,25,1,trainval,train
pug_156,25,1,trainval,train
pug_157,25,1,trainval,train
pug_158,25,1,trainval,train
pug_159,25,1,trainval,train
pug_16,25,1,trainval,train
pug_161,25,1,trainval,train
pug_163,25,1,trainval,train
pug_164,25,1,trainval,train
pug_165,25,1,trainval,train
pug_167,25,1,trainval,train
pug_168,25,1,trainval,train
pug_169,25,1,trainval,train
pug_170,25,1,trainval,train
pug_172,25,1,trainval,train
pug_173,25,1,trainval,train
pug_175,25,1,trainval,train
pug_176,25,1,trainval,train
pug_177,25,1,trainval,train
pug_178,25,1,trainval,train
pug_179,25,1,trainval,train
pug_18,25,1,trainval,train
pug_180,25,1,trainval,train
pug_181,25,1,trainval,train
pug_182,25,1,trainval,train
pug_183,25,1,trainval,train
pug_184,25,1,trainval,train
pug_186,25,1,trainval,train
pug_187,25,1,trainval,train
pug_188,25,1,trainval,train
pug_189,25,1,trainval,train
pug_190,25,1,trainval,train
pug_191,25,1,trainval,train
pug_192,25,1,trainval,train
saint_bernard_100,28,1,trainval,train
saint_bernard_101,28,1,trainval,train
saint_bernard_102,28,1,trainval,train
saint_bernard_103,28,1,trainval,train
saint_bernard_104,28,1,trainval,train
saint_bernard_105,28,1,trainval,train
saint_bernard_106,28,1,trainval,train
saint_bernard_107,28,1,trainval,train
saint_bernard_108,28,1,trainval,train
saint_bernard_109,28,1,trainval,train
saint_bernard_111,28,1,trainval,train
saint_bernard_113,28,1,trainval,train
saint_bernard_114,28,1,trainval,train
saint_bernard_115,28,1,trainval,train
saint_bernard_116,28,1,trainval,train
saint_bernard_117,28,1,trainval,train
saint_bernard_118,28,1,trainval,train
saint_bernard_119,28,1,trainval,train
saint_bernard_12,28,1,trainval,train
saint_bernard_120,28,1,trainval,train
saint_bernard_121,28,1,trainval,train
saint_bernard_122,28,1,trainval,train
saint_bernard_124,28,1,trainval,train
saint_bernard_126,28,1,trainval,train
saint_bernard_127,28,1,trainval,train
saint_bernard_128,28,1,trainval,train
saint_bernard_129,28,1,trainval,train
saint_bernard_13,28,1,trainval,train
saint_bernard_131,28,1,trainval,train
saint_bernard_132,28,1,trainval,train
saint_bernard_134,28,1,trainval,train
saint_bernard_136,28,1,trainval,train
saint_bernard_138,28,1,trainval,train
saint_bernard_139,28,1,trainval,train
saint_bernard_14,28,1,trainval,train
saint_bernard_140,28,1,trainval,train
saint_bernard_141,28,1,trainval,train
saint_bernard_142,28,1,trainval,train
saint_bernard_144,28,1,trainval,train
saint_bernard_145,28,1,trainval,train
saint_bernard_146,28,1,trainval,train
saint_bernard_147,28,1,trainval,train
saint_bernard_148,28,1,trainval,train
saint_bernard_149,28,1,trainval,train
saint_bernard_15,28,1,trainval,train
saint_bernard_150,28,1,trainval,train
saint_bernard_151,28,1,trainval,train
saint_bernard_152,28,1,trainval,train
saint_bernard_153,28,1,trainval,train
saint_bernard_154,28,1,trainval,train
saint_bernard_156,28,1,trainval,train
saint_bernard_157,28,1,trainval,train
saint_bernard_158,28,1,trainval,train
saint_bernard_159,28,1,trainval,train
saint_bernard_161,28,1,trainval,train
saint_bernard_163,28,1,trainval,train
saint_bernard_164,28,1,trainval,train
saint_bernard_165,28,1,trainval,train
saint_bernard_166,28,1,trainval,train
saint_bernard_167,28,1,trainval,train
saint_bernard_168,28,1,trainval,train
saint_bernard_169,28,1,trainval,train
saint_bernard_17,28,1,trainval,train
saint_bernard_170,28,1,trainval,train
saint_bernard_171,28,1,trainval,train
saint_bernard_174,28,1,trainval,train
saint_bernard_175,28,1,trainval,train
saint_bernard_176,28,1,trainval,train
saint_bernard_177,28,1,trainval,train
saint_bernard_178,28,1,trainval,train
saint_bernard_179,28,1,trainval,train
saint_bernard_18,28,1,trainval,train
saint_bernard_180,28,1,trainval,train
saint_bernard_181,28,1,trainval,train
saint_bernard_182,28,1,trainval,train
saint_bernard_183,28,1,trainval,train
saint_bernard_185,28,1,trainval,train
saint_bernard_186,28,1,trainval,train
saint_bernard_187,28,1,trainval,train
saint_bernard_189,28,1,trainval,train
samoyed_10,29,1,trainval,train
samoyed_102,29,1,trainval,train
samoyed_103,29,1,trainval,train
samoyed_104,29,1,trainval,train
samoyed_105,29,1,trainval,train
samoyed_106,29,1,trainval,train
samoyed_107,29,1,trainval,train
samoyed_108,29,1,trainval,train
samoyed_109,29,1,trainval,train
samoyed_110,29,1,trainval,train
samoyed_113,29,1,trainval,train
samoyed_114,29,1,trainval,train
samoyed_115,29,1,trainval,train
samoyed_116,29,1,trainval,train
samoyed_117,29,1,trainval,train
samoyed_119,29,1,trainval,train
samoyed_12,29,1,trainval,train
samoyed_120,29,1,trainval,train
samoyed_121,29,1,trainval,train
samoyed_122,29,1,trainval,train
samoyed_124,29,1,trainval,train
samoyed_125,29,1,trainval,train
samoyed_126,29,1,trainval,train
samoyed_127,29,1,trainval,train
samoyed_128,29,1,trainval,train
samoyed_129,29,1,trainval,train
samoyed_13,29,1,trainval,train
samoyed_130,29,1,trainval,train
samoyed_131,29,1,trainval,train
samoyed_133,29,1,trainval,train
samoyed_134,29,1,trainval,train
samoyed_135,29,1,trainval,train
samoyed_136,29,1,trainval,train
samoyed_137,29,1,trainval,train
samoyed_138,29,1,trainval,train
samoyed_139,29,1,trainval,train
samoyed_14,29,1,trainval,train
samoyed_140,29,1,trainval,train
samoyed_141,29,1,trainval,train
samoyed_143,29,1,trainval,train
samoyed_144,29,1,trainval,train
samoyed_146,29,1,trainval,train
samoyed_147,29,1,trainval,train
samoyed_148,29,1,trainval,train
samoyed_149,29,1,trainval,train
samoyed_15,29,1,trainval,train
samoyed_150,29,1,trainval,train
samoyed_151,29,1,trainval,train
samoyed_152,29,1,trainval,train
samoyed_153,29,1,trainval,train
samoyed_154,29,1,trainval,train
samoyed_156,29,1,trainval,train
samoyed_157,29,1,trainval,train
samoyed_158,29,1,trainval,train
samoyed_159,29,1,trainval,train
samoyed_16,29,1,trainval,train
samoyed_160,29,1,trainval,train
samoyed_161,29,1,trainval,train
samoyed_163,29,1,trainval,train
samoyed_165,29,1,trainval,train
samoyed_166,29,1,trainval,train
samoyed_170,29,1,trainval,train
samoyed_171,29,1,trainval,train
samoyed_172,29,1,trainval,train
samoyed_173,29,1,trainval,train
samoyed_174,29,1,trainval,train
samoyed_175,29,1,trainval,train
samoyed_176,29,1,trainval,train
samoyed_177,29,1,trainval,train
samoyed_178,29,1,trainval,train
samoyed_179,29,1,trainval,train
samoyed_18,29,1,trainval,train
samoyed_180,29,1,trainval,train
samoyed_183,29,1,trainval,train
samoyed_184,29,1,trainval,train
samoyed_185,29,1,trainval,train
samoyed_186,29,1,trainval,train
samoyed_188,29,1,trainval,train
samoyed_189,29,1,trainval,train
samoyed_190,29,1,trainval,train
scottish_terrier_100,30,1,trainval,train
scottish_terrier_101,30,1,trainval,train
scottish_terrier_102,30,1,trainval,train
scottish_terrier_104,30,1,trainval,train
scottish_terrier_105,30,1,trainval,train
scottish_terrier_106,30,1,trainval,train
scottish_terrier_107,30,1,trainval,train
scottish_terrier_108,30,1,trainval,train
scottish_terrier_109,30,1,trainval,train
scottish_terrier_11,30,1,trainval,train
scottish_terrier_112,30,1,trainval,train
scottish_terrier_113,30,1,trainval,train
scottish_terrier_114,30,1,trainval,train
scottish_terrier_116,30,1,trainval,train
scottish_terrier_117,30,1,trainval,train
scottish_terrier_12,30,1,trainval,train
scottish_terrier_120,30,1,trainval,train
scottish_terrier_121,30,1,trainval,train
scottish_terrier_122,30,1,trainval,train
scottish_terrier_123,30,1,trainval,train
scottish_terrier_124,30,1,trainval,train
scottish_terrier_127,30,1,trainval,train
scottish_terrier_128,30,1,trainval,train
scottish_terrier_129,30,1,trainval,train
scottish_terrier_13,30,1,trainval,train
scottish_terrier_131,30,1,trainval,train
scottish_terrier_132,30,1,trainval,train
scottish_terrier_133,30,1,trainval,train
scottish_terrier_134,30,1,trainval,train
scottish_terrier_135,30,1,trainval,train
scottish_terrier_136,30,1,trainval,train
scottish_terrier_137,30,1,trainval,train
scottish_terrier_139,30,1,trainval,train
scottish_terrier_14,30,1,trainval,train
scottish_terrier_140,30,1,trainval,train
scottish_terrier_143,30,1,trainval,train
scottish_terrier_144,30,1,trainval,train
scottish_terrier_145,30,1,trainval,train
scottish_terrier_146,30,1,trainval,train
scottish_terrier_147,30,1,trainval,train
scottish_terrier_148,30,1,trainval,train
scottish_terrier_149,30,1,trainval,train
scottish_terrier_150,30,1,trainval,train
scottish_terrier_151,30,1,trainval,train
scottish_terrier_152,30,1,trainval,train
scottish_terrier_153,30,1,trainval,train
scottish_terrier_156,30,1,trainval,train
scottish_terrier_157,30,1,trainval,train
scottish_terrier_159,30,1,trainval,train
scottish_terrier_16,30,1,trainval,train
scottish_terrier_161,30,1,trainval,train
scottish_terrier_162,30,1,trainval,train
scottish_terrier_163,30,1,trainval,train
scottish_terrier_164,30,1,trainval,train
scottish_terrier_165,30,1,trainval,train
scottish_terrier_166,30,1,trainval,train
scottish_terrier_167,30,1,trainval,train
scottish_terrier_169,30,1,trainval,train
scottish_terrier_17,30,1,trainval,train
scottish_terrier_170,30,1,trainval,train
scottish_terrier_171,30,1,trainval,train
scottish_terrier_172,30,1,trainval,train
scottish_terrier_173,30,1,trainval,train
scottish_terrier_174,30,1,trainval,train
scottish_terrier_175,30,1,trainval,train
scottish_terrier_176,30,1,trainval,train
scottish_terrier_177,30,1,trainval,train
scottish_terrier_179,30,1,trainval,train
scottish_terrier_18,30,1,trainval,train
scottish_terrier_180,30,1,trainval,train
scottish_terrier_181,30,1,trainval,train
scottish_terrier_182,30,1,trainval,train
scottish_terrier_183,30,1,trainval,train
scottish_terrier_184,30,1,trainval,train
scottish_terrier_185,30,1,trainval,train
scottish_terrier_186,30,1,trainval,train
scottish_terrier_187,30,1,trainval,train
scottish_terrier_188,30,1,trainval,train
scottish_terrier_189,30,1,trainval,train
scottish_terrier_190,30,1,trainval,train
shiba_inu_10,31,1,trainval,train
shiba_inu_101,31,1,trainval,train
shiba_inu_102,31,1,trainval,train
shiba_inu_104,31,1,trainval,train
shiba_inu_105,31,1,trainval,train
shiba_inu_106,31,1,trainval,train
shiba_inu_107,31,1,trainval,train
shiba_inu_108,31,1,trainval,train
shiba_inu_109,31,1,trainval,train
shiba_inu_111,31,1,trainval,train
shiba_inu_112,31,1,trainval,train
shiba_inu_113,31,1,trainval,train
shiba_inu_115,31,1,trainval,train
shiba_inu_116,31,1,trainval,train
shiba_inu_118,31,1,trainval,train
shiba_inu_12,31,1,trainval,train
shiba_inu_120,31,1,trainval,train
shiba_inu_121,31,1,trainval,train
shiba_inu_122,31,1,trainval,train
shiba_inu_123,31,1,trainval,train
shiba_inu_124,31,1,trainval,train
shiba_inu_125,31,1,trainval,train
shiba_inu_126,31,1,trainval,train
shiba_inu_129,31,1,trainval,train
shiba_inu_13,31,1,trainval,train
shiba_inu_130,31,1,trainval,train
shiba_inu_131,31,1,trainval,train
shiba_inu_132,31,1,trainval,train
shiba_inu_133,31,1,trainval,train
shiba_inu_134,31,1,trainval,train
shiba_inu_135,31,1,trainval,train
shiba_inu_136,31,1,trainval,train
shiba_inu_139,31,1,trainval,train
shiba_inu_140,31,1,trainval,train
shiba_inu_141,31,1,trainval,train
shiba_inu_142,31,1,trainval,train
shiba_inu_143,31,1,trainval,train
shiba_inu_144,31,1,trainval,train
shiba_inu_145,31,1,trainval,train
shiba_inu_146,31,1,trainval,train
shiba_inu_147,31,1,trainval,train
shiba_inu_15,31,1,trainval,train
shiba_inu_150,31,1,trainval,train
shiba_inu_152,31,1,trainval,train
shiba_inu_153,31,1,trainval,train
shiba_inu_155,31,1,trainval,train
shiba_inu_156,31,1,trainval,train
shiba_inu_158,31,1,trainval,train
shiba_inu_159,31,1,trainval,train
shiba_inu_16,31,1,trainval,train
shiba_inu_160,31,1,trainval,train
shiba_inu_161,31,1,trainval,train
shiba_inu_162,31,1,trainval,train
shiba_inu_163,31,1,trainval,train
shiba_inu_164,31,1,trainval,train
shiba_inu_165,31,1,trainval,train
shiba_inu_166,31,1,trainval,train
shiba_inu_168,31,1,trainval,train
shiba_inu_170,31,1,trainval,train
shiba_inu_171,31,1,trainval,train
shiba_inu_173,31,1,trainval,train
shiba_inu_174,31,1,trainval,train
shiba_inu_175,31,1,trainval,train
shiba_inu_176,31,1,trainval,train
shiba_inu_177,31,1,trainval,train
shiba_inu_178,31,1,trainval,train
shiba_inu_179,31,1,trainval,train
shiba_inu_180,31,1,trainval,train
shiba_inu_182,31,1,trainval,train
shiba_inu_183,31,1,trainval,train
shiba_inu_185,31,1,trainval,train
shiba_inu_186,31,1,trainval,train
shiba_inu_187,31,1,trainval,train
shiba_inu_189,31,1,trainval,train
shiba_inu_19,31,1,trainval,train
shiba_inu_190,31,1,trainval,train
shiba_inu_191,31,1,trainval,train
shiba_inu_193,31,1,trainval,train
shiba_inu_195,31,1,trainval,train
shiba_inu_196,31,1,trainval,train
staffordshire_bull_terrier_1,34,1,trainval,train
staffordshire_bull_terrier_101,34,1,trainval,train
staffordshire_bull_terrier_102,34,1,trainval,train
staffordshire_bull_terrier_103,34,1,trainval,train
staffordshire_bull_terrier_104,34,1,trainval,train
staffordshire_bull_terrier_105,34,1,trainval,train
staffordshire_bull_terrier_106,34,1,trainval,train
staffordshire_bull_terrier_11,34,1,trainval,train
staffordshire_bull_terrier_110,34,1,trainval,train
staffordshire_bull_terrier_111,34,1,trainval,train
staffordshire_bull_terrier_112,34,1,trainval,train
staffordshire_bull_terrier_113,34,1,trainval,train
staffordshire_bull_terrier_114,34,1,trainval,train
staffordshire_bull_terrier_115,34,1,trainval,train
staffordshire_bull_terrier_117,34,1,trainval,train
staffordshire_bull_terrier_118,34,1,trainval,train
staffordshire_bull_terrier_119,34,1,trainval,train
staffordshire_bull_terrier_12,34,1,trainval,train
staffordshire_bull_terrier_120,34,1,trainval,train
staffordshire_bull_terrier_122,34,1,trainval,train
staffordshire_bull_terrier_123,34,1,trainval,train
staffordshire_bull_terrier_124,34,1,trainval,train
staffordshire_bull_terrier_125,34,1,trainval,train
staffordshire_bull_terrier_126,34,1,trainval,train
staffordshire_bull_terrier_128,34,1,trainval,train
staffordshire_bull_terrier_129,34,1,trainval,train
staffordshire_bull_terrier_130,34,1,trainval,train
staffordshire_bull_terrier_131,34,1,trainval,train
staffordshire_bull_terrier_132,34,1,trainval,train
staffordshire_bull_terrier_133,34,1,trainval,train
staffordshire_bull_terrier_134,34,1,trainval,train
staffordshire_bull_terrier_135,34,1,trainval,train
staffordshire_bull_terrier_136,34,1,trainval,train
staffordshire_bull_terrier_137,34,1,trainval,train
staffordshire_bull_terrier_138,34,1,trainval,train
staffordshire_bull_terrier_139,34,1,trainval,train
staffordshire_bull_terrier_14,34,1,trainval,train
staffordshire_bull_terrier_140,34,1,trainval,train
staffordshire_bull_terrier_143,34,1,trainval,train
staffordshire_bull_terrier_144,34,1,trainval,train
staffordshire_bull_terrier_149,34,1,trainval,train
staffordshire_bull_terrier_150,34,1,trainval,train
staffordshire_bull_terrier_151,34,1,trainval,train
staffordshire_bull_terrier_152,34,1,trainval,train
staffordshire_bull_terrier_154,34,1,trainval,train
staffordshire_bull_terrier_155,34,1,trainval,train
staffordshire_bull_terrier_156,34,1,trainval,train
staffordshire_bull_terrier_158,34,1,trainval,train
staffordshire_bull_terrier_159,34,1,trainval,train
staffordshire_bull_terrier_16,34,1,trainval,train
staffordshire_bull_terrier_160,34,1,trainval,train
staffordshire_bull_terrier_162,34,1,trainval,train
staffordshire_bull_terrier_163,34,1,trainval,train
staffordshire_bull_terrier_166,34,1,trainval,train
staffordshire_bull_terrier_167,34,1,trainval,train
staffordshire_bull_terrier_168,34,1,trainval,train
staffordshire_bull_terrier_169,34,1,trainval,train
staffordshire_bull_terrier_170,34,1,trainval,train
staffordshire_bull_terrier_172,34,1,trainval,train
staffordshire_bull_terrier_174,34,1,trainval,train
staffordshire_bull_terrier_175,34,1,trainval,train
staffordshire_bull_terrier_176,34,1,trainval,train
staffordshire_bull_terrier_179,34,1,trainval,train
staffordshire_bull_terrier_18,34,1,trainval,train
staffordshire_bull_terrier_180,34,1,trainval,train
staffordshire_bull_terrier_181,34,1,trainval,train
staffordshire_bull_terrier_183,34,1,trainval,train
staffordshire_bull_terrier_184,34,1,trainval,train
staffordshire_bull_terrier_185,34,1,trainval,train
staffordshire_bull_terrier_186,34,1,trainval,train
staffordshire_bull_terrier_188,34,1,trainval,train
staffordshire_bull_terrier_189,34,1,trainval,train
staffordshire_bull_terrier_19,34,1,trainval,train
staffordshire_bull_terrier_190,34,1,trainval,train
staffordshire_bull_terrier_192,34,1,trainval,train
staffordshire_bull_terrier_195,34,1,trainval,train
staffordshire_bull_terrier_196,34,1,trainval,train
staffordshire_bull_terrier_197,34,1,trainval,train
staffordshire_bull_terrier_198,34,1,trainval,train
staffordshire_bull_terrier_199,34,1,trainval,train
wheaten_terrier_10,35,1,trainval,train
wheaten_terrier_102,35,1,trainval,train
wheaten_terrier_103,35,1,trainval,train
wheaten_terrier_104,35,1,trainval,train
wheaten_terrier_105,35,1,trainval,train
wheaten_terrier_106,35,1,trainval,train
wheaten_terrier_107,35,1,trainval,train
wheaten_terrier_108,35,1,trainval,train
wheaten_terrier_109,35,1,trainval,train
wheaten_terrier_110,35,1,trainval,train
wheaten_terrier_111,35,1,trainval,train
wheaten_terrier_112,35,1,trainval,train
wheaten_terrier_113,35,1,trainval,train
wheaten_terrier_114,35,1,trainval,train
wheaten_terrier_115,35,1,trainval,train
wheaten_terrier_116,35,1,trainval,train
wheaten_terrier_117,35,1,trainval,train
wheaten_terrier_118,35,1,trainval,train
wheaten_terrier_119,35,1,trainval,train
wheaten_terrier_12,35,1,trainval,train
wheaten_terrier_120,35,1,trainval,train
wheaten_terrier_121,35,1,trainval,train
wheaten_terrier_122,35,1,trainval,train
wheaten_terrier_123,35,1,trainval,train
wheaten_terrier_124,35,1,trainval,train
wheaten_terrier_125,35,1,trainval,train
wheaten_terrier_128,35,1,trainval,train
wheaten_terrier_129,35,1,trainval,train
wheaten_terrier_13,35,1,trainval,train
wheaten_terrier_130,35,1,trainval,train
wheaten_terrier_131,35,1,trainval,train
wheaten_terrier_132,35,1,trainval,train
wheaten_terrier_133,35,1,trainval,train
wheaten_terrier_134,35,1,trainval,train
wheaten_terrier_135,35,1,trainval,train
wheaten_terrier_136,35,1,trainval,train
wheaten_terrier_138,35,1,trainval,train
wheaten_terrier_139,35,1,trainval,train
wheaten_terrier_14,35,1,trainval,train
wheaten_terrier_140,35,1,trainval,train
wheaten_terrier_141,35,1,trainval,train
wheaten_terrier_142,35,1,trainval,train
wheaten_terrier_143,35,1,trainval,train
wheaten_terrier_144,35,1,trainval,train
wheaten_terrier_145,35,1,trainval,train
wheaten_terrier_146,35,1,trainval,train
wheaten_terrier_148,35,1,trainval,train
wheaten_terrier_149,35,1,trainval,train
wheaten_terrier_15,35,1,trainval,train
wheaten_terrier_150,35,1,trainval,train
wheaten_terrier_151,35,1,trainval,train
wheaten_terrier_152,35,1,trainval,train
wheaten_terrier_153,35,1,trainval,train
wheaten_terrier_154,35,1,trainval,train
wheaten_terrier_157,35,1,trainval,train
wheaten_terrier_158,35,1,trainval,train
wheaten_terrier_16,35,1,trainval,train
wheaten_terrier_161,35,1,trainval,train
wheaten_terrier_162,35,1,trainval,train
wheaten_terrier_164,35,1,trainval,train
wheaten_terrier_166,35,1,trainval,train
wheaten_terrier_167,35,1,trainval,train
wheaten_terrier_168,35,1,trainval,train
wheaten_terrier_169,35,1,trainval,train
wheaten_terrier_17,35,1,trainval,train
wheaten_terrier_170,35,1,trainval,train
wheaten_terrier_171,35,1,trainval,train
wheaten_terrier_172,35,1,trainval,train
wheaten_terrier_173,35,1,trainval,train
wheaten_terrier_174,35,1,trainval,train
wheaten_terrier_175,35,1,trainval,train
wheaten_terrier_176,35,1,trainval,train
wheaten_terrier_177,35,1,trainval,train
wheaten_terrier_179,35,1,trainval,train
wheaten_terrier_18,35,1,trainval,train
wheaten_terrier_182,35,1,trainval,train
wheaten_terrier_183,35,1,trainval,train
wheaten_terrier_184,35,1,trainval,train
wheaten_terrier_186,35,1,trainval,train
wheaten_terrier_187,35,1,trainval,train
yorkshire_terrier_10,36,1,trainval,train
yorkshire_terrier_100,36,1,trainval,train
yorkshire_terrier_101,36,1,trainval,train
yorkshire_terrier_102,36,1,trainval,train
yorkshire_terrier_105,36,1,trainval,train
yorkshire_terrier_106,36,1,trainval,train
yorkshire_terrier_107,36,1,trainval,train
yorkshire_terrier_108,36,1,trainval,train
yorkshire_terrier_109,36,1,trainval,train
yorkshire_terrier_110,36,1,trainval,train
yorkshire_terrier_111,36,1,trainval,train
yorkshire_terrier_112,36,1,trainval,train
yorkshire_terrier_114,36,1,trainval,train
yorkshire_terrier_116,36,1,trainval,train
yorkshire_terrier_117,36,1,trainval,train
yorkshire_terrier_118,36,1,trainval,train
yorkshire_terrier_119,36,1,trainval,train
yorkshire_terrier_120,36,1,trainval,train
yorkshire_terrier_121,36,1,trainval,train
yorkshire_terrier_122,36,1,trainval,train
yorkshire_terrier_123,36,1,trainval,train
yorkshire_terrier_124,36,1,trainval,train
yorkshire_terrier_125,36,1,trainval,train
yorkshire_terrier_126,36,1,trainval,train
yorkshire_terrier_127,36,1,trainval,train
yorkshire_terrier_128,36,1,trainval,train
yorkshire_terrier_129,36,1,trainval,train
yorkshire_terrier_13,36,1,trainval,train
yorkshire_terrier_130,36,1,trainval,train
yorkshire_terrier_131,36,1,trainval,train
yorkshire_terrier_132,36,1,trainval,train
yorkshire_terrier_134,36,1,trainval,train
yorkshire_terrier_135,36,1,trainval,train
yorkshire_terrier_136,36,1,trainval,train
yorkshire_terrier_137,36,1,trainval,train
yorkshire_terrier_138,36,1,trainval,train
yorkshire_terrier_139,36,1,trainval,train
yorkshire_terrier_14,36,1,trainval,train
yorkshire_terrier_141,36,1,trainval,train
yorkshire_terrier_142,36,1,trainval,train
yorkshire_terrier_143,36,1,trainval,train
yorkshire_terrier_144,36,1,trainval,train
yorkshire_terrier_145,36,1,trainval,train
yorkshire_terrier_146,36,1,trainval,train
yorkshire_terrier_148,36,1,trainval,train
yorkshire_terrier_149,36,1,trainval,train
yorkshire_terrier_15,36,1,trainval,train
yorkshire_terrier_150,36,1,trainval,train
yorkshire_terrier_151,36,1,trainval,train
yorkshire_terrier_153,36,1,trainval,train
yorkshire_terrier_155,36,1,trainval,train
yorkshire_terrier_156,36,1,trainval,train
yorkshire_terrier_158,36,1,trainval,train
yorkshire_terrier_159,36,1,trainval,train
yorkshire_terrier_16,36,1,trainval,train
yorkshire_terrier_160,36,1,trainval,train
yorkshire_terrier_161,36,1,trainval,train
yorkshire_terrier_164,36,1,trainval,train
yorkshire_terrier_165,36,1,trainval,train
yorkshire_terrier_166,36,1,trainval,train
yorkshire_terrier_167,36,1,trainval,train
yorkshire_terrier_168,36,1,trainval,train
yorkshire_terrier_17,36,1,trainval,train
yorkshire_terrier_170,36,1,trainval,train
yorkshire_terrier_171,36,1,trainval,train
yorkshire_terrier_173,36,1,trainval,train
yorkshire_terrier_174,36,1,trainval,train
yorkshire_terrier_175,36,1,trainval,train
yorkshire_terrier_176,36,1,trainval,train
yorkshire_terrier_177,36,1,trainval,train
yorkshire_terrier_179,36,1,trainval,train
yorkshire_terrier_18,36,1,trainval,train
yorkshire_terrier_181,36,1,trainval,train
yorkshire_terrier_182,36,1,trainval,train
yorkshire_terrier_183,36,1,trainval,train
yorkshire_terrier_184,36,1,trainval,train
yorkshire_terrier_185,36,1,trainval,train
yorkshire_terrier_186,36,1,trainval,train
yorkshire_terrier_187,36,1,trainval,train
yorkshire_terrier_188,36,1,trainval,train
